"","port_inst_dat.REGION","port_inst_dat.COSTT4_A","value","fact_tuition"
"2671",8,14411,765.521548045384,"$4,600-$20,000"
"2672",8,71395,112.021039899235,"$66,200-$81,530"
"2673",8,59946,1217.30629411626,"50,800-$65,000"
"2674",8,17929,285.205005673339,"$4,600-$20,000"
"2678",8,41896,643.615520315127,"$35,400-$50,700"
"2679",8,13925,743.900327165621,"$4,600-$20,000"
"2680",8,45716,1945.87798757083,"$35,400-$50,700"
"2682",8,44311,679.751880360707,"$35,400-$50,700"
"2684",8,24778,1283.72928554858,"$20,000-$35,400"
"2685",8,28582,112.103698764562,"$20,000-$35,400"
"2686",8,28863,502.029586936386,"$20,000-$35,400"
"2687",8,58607,1122.89715019432,"50,800-$65,000"
"2688",8,64365,393.379577756559,"50,800-$65,000"
"2694",8,15140,1989.61549100761,"$4,600-$20,000"
"2695",8,21620,1127.97532948236,"$20,000-$35,400"
"2696",8,65498,1578.36960429278,"50,800-$65,000"
"2697",8,77309,372.910486808198,"$66,200-$81,530"
"2698",8,14413,66.1495742953921,"$4,600-$20,000"
"2699",8,18393,759.011093929274,"$4,600-$20,000"
"2700",8,15834,2331.26993962756,"$4,600-$20,000"
"2701",8,13181,2782.98574403021,"$4,600-$20,000"
"2702",8,15649,852.009164561768,"$4,600-$20,000"
"2703",8,31908,1291.39948136289,"$20,000-$35,400"
"2704",8,49141,1949.17088365119,"$35,400-$50,700"
"2707",8,67669,1988.31130821615,"$66,200-$81,530"
"2708",8,23263,131.471930603753,"$20,000-$35,400"
"2710",2,38707,228.530562131753,"$35,400-$50,700"
"2712",2,40552,891.284362318673,"$35,400-$50,700"
"2714",2,13781,420.90719962378,"$4,600-$20,000"
"2715",2,66972,406.412959473475,"$66,200-$81,530"
"2717",2,55184,67.1224732365717,"50,800-$65,000"
"2719",2,51011,123.295675466685,"50,800-$65,000"
"2723",2,35068,571.523817264508,"$20,000-$35,400"
"2724",2,11741,929.411679921631,"$4,600-$20,000"
"2725",2,54454,839.026680785917,"50,800-$65,000"
"2727",2,23256,146.719229494112,"$20,000-$35,400"
"2728",2,73540,186.694931510455,"$66,200-$81,530"
"2729",2,75922,2440.55190429338,"$66,200-$81,530"
"2730",2,12427,307.175257111309,"$4,600-$20,000"
"2733",2,10962,190.563028723275,"$4,600-$20,000"
"2734",2,46588,736.84490643766,"$35,400-$50,700"
"2735",2,26460,11.0305441094473,"$20,000-$35,400"
"2736",2,42356,1185.0007373198,"$35,400-$50,700"
"2737",2,76870,1004.73793211728,"$66,200-$81,530"
"2738",2,53414,459.400501510982,"50,800-$65,000"
"2739",2,25657,958.849943510005,"$20,000-$35,400"
"2740",2,54414,162.900415251524,"50,800-$65,000"
"2741",2,54837,780.599331592297,"50,800-$65,000"
"2742",2,24994,336.376652226961,"$20,000-$35,400"
"2744",2,20940,135.227542607268,"$20,000-$35,400"
"2746",2,24539,282.917310018479,"$20,000-$35,400"
"2747",2,16747,1451.53574177916,"$4,600-$20,000"
"2748",2,56623,1013.9306544004,"50,800-$65,000"
"2749",2,60470,877.003772874726,"50,800-$65,000"
"2750",2,30722,104.410031148501,"$20,000-$35,400"
"2751",2,59319,982.360941559983,"50,800-$65,000"
"2752",2,58521,552.29336086915,"50,800-$65,000"
"2753",2,22754,115.582728612143,"$20,000-$35,400"
"2754",2,49556,1089.74826238433,"$35,400-$50,700"
"2755",2,22017,928.667948937301,"$20,000-$35,400"
"2756",2,45667,398.212401776104,"$35,400-$50,700"
"2767",2,26202,380.491018948729,"$20,000-$35,400"
"2769",2,77880,24.6485182998713,"$66,200-$81,530"
"2770",2,48394,459.920685678224,"$35,400-$50,700"
"2771",2,39964,1607.36788486594,"$35,400-$50,700"
"2772",2,74460,593.44480148219,"$66,200-$81,530"
"2776",2,49175,1164.33547265875,"$35,400-$50,700"
"2777",2,39200,1249.31484627358,"$35,400-$50,700"
"2778",2,16392,104.227683549527,"$4,600-$20,000"
"2779",2,78043,767.165257702392,"$66,200-$81,530"
"2780",2,20372,1238.18513949272,"$20,000-$35,400"
"2781",2,34757,1004.67527656196,"$20,000-$35,400"
"2782",2,35180,1072.03975472887,"$20,000-$35,400"
"2783",2,44550,731.495732258495,"$35,400-$50,700"
"2784",2,28307,245.011875151232,"$20,000-$35,400"
"2785",2,27247,1672.42716635217,"$20,000-$35,400"
"2787",2,26298,309.618802174993,"$20,000-$35,400"
"2788",2,63876,1239.76733385658,"50,800-$65,000"
"2789",2,30519,2109.6335520495,"$20,000-$35,400"
"2790",2,54424,747.148636615407,"50,800-$65,000"
"2792",2,28612,1676.94490594772,"$20,000-$35,400"
"2793",2,43776,243.565331451604,"$35,400-$50,700"
"2794",2,44837,1057.58311184985,"$35,400-$50,700"
"2795",2,26785,856.114548691631,"$20,000-$35,400"
"2796",2,74008,117.998971300589,"$66,200-$81,530"
"2797",2,37724,1196.55187574488,"$35,400-$50,700"
"2800",2,31825,2048.23498894278,"$20,000-$35,400"
"2802",2,60168,353.435573490166,"50,800-$65,000"
"2803",2,14011,1280.10375350319,"$4,600-$20,000"
"2805",2,71489,741.072979670074,"$66,200-$81,530"
"2808",2,24134,1098.76947491739,"$20,000-$35,400"
"2809",2,20675,568.613931555357,"$20,000-$35,400"
"2810",2,28381,2109.63904311237,"$20,000-$35,400"
"2812",2,13251,1832.12095530691,"$4,600-$20,000"
"2813",2,58086,1666.56151064212,"50,800-$65,000"
"2814",2,25609,958.726753781964,"$20,000-$35,400"
"2815",2,22160,1003.34537608231,"$20,000-$35,400"
"2816",2,49379,691.208940659879,"$35,400-$50,700"
"2817",2,21968,2184.06627915045,"$20,000-$35,400"
"2819",2,56006,1562.75317837856,"50,800-$65,000"
"2820",2,50939,604.456990925531,"50,800-$65,000"
"2821",2,17236,713.700891477833,"$4,600-$20,000"
"2822",2,24459,1754.3258366002,"$20,000-$35,400"
"2823",2,49642,529.880466325137,"$35,400-$50,700"
"2824",2,12165,1631.26024122982,"$4,600-$20,000"
"2825",2,64305,422.195668918623,"50,800-$65,000"
"2826",2,61984,994.226014154061,"50,800-$65,000"
"2827",2,37850,192.596933994323,"$35,400-$50,700"
"2828",2,67048,929.418555509388,"$66,200-$81,530"
"2829",2,50920,1115.781765886,"50,800-$65,000"
"2831",2,13047,53.434979769312,"$4,600-$20,000"
"2832",2,29575,535.113745194205,"$20,000-$35,400"
"2835",2,20941,1456.97099603774,"$20,000-$35,400"
"2836",2,18260,126.196489843308,"$4,600-$20,000"
"2837",2,20210,733.038654952285,"$20,000-$35,400"
"2839",2,58969,1352.62882646284,"50,800-$65,000"
"2842",2,38290,713.864066825861,"$35,400-$50,700"
"2843",2,65330,870.954864300129,"50,800-$65,000"
"2844",2,52730,1490.41858986372,"50,800-$65,000"
"2845",2,42603,811.567667422608,"$35,400-$50,700"
"2847",2,44520,642.864985425783,"$35,400-$50,700"
"2848",2,19060,136.947302572453,"$4,600-$20,000"
"2849",2,28376,663.658951701532,"$20,000-$35,400"
"2850",2,27783,867.592113044676,"$20,000-$35,400"
"2851",2,27768,563.289479566133,"$20,000-$35,400"
"2852",2,34777,1912.25257238117,"$20,000-$35,400"
"2853",2,17270,62.600233686462,"$4,600-$20,000"
"2855",2,30719,1218.31888814393,"$20,000-$35,400"
"2857",2,32805,314.094539058702,"$20,000-$35,400"
"2859",2,47613,241.320829305291,"$35,400-$50,700"
"2862",2,14462,157.807202564099,"$4,600-$20,000"
"2863",2,21305,1504.78436306777,"$20,000-$35,400"
"2865",2,35607,149.08859730637,"$35,400-$50,700"
"2866",2,47004,66.4158848674756,"$35,400-$50,700"
"2867",2,24854,5.76725982948584,"$20,000-$35,400"
"2868",2,32094,666.030332452831,"$20,000-$35,400"
"2869",2,55004,1650.38988828125,"50,800-$65,000"
"2870",2,63959,40.8903428774799,"50,800-$65,000"
"2871",2,51823,1355.48831394937,"50,800-$65,000"
"2874",2,63802,480.407838914092,"50,800-$65,000"
"2875",2,51276,67.0431935253373,"50,800-$65,000"
"2876",2,30194,620.668774164859,"$20,000-$35,400"
"2878",2,14562,250.334576733999,"$4,600-$20,000"
"2879",2,28491,1130.79681500651,"$20,000-$35,400"
"2880",2,18684,2539.32782315292,"$4,600-$20,000"
"2881",2,42404,18.7338609679245,"$35,400-$50,700"
"2883",2,30029,321.933427135535,"$20,000-$35,400"
"2886",2,66639,305.784937165443,"$66,200-$81,530"
"2887",2,73689,144.376994358483,"$66,200-$81,530"
"2888",2,14869,544.152665511043,"$4,600-$20,000"
"2889",2,20600,809.844143090456,"$20,000-$35,400"
"2890",2,32954,20.1752905126353,"$20,000-$35,400"
"2892",2,48691,336.107024599916,"$35,400-$50,700"
"2893",2,56938,254.799938556974,"50,800-$65,000"
"2894",2,28727,1284.66976475467,"$20,000-$35,400"
"2895",2,27717,778.280383412473,"$20,000-$35,400"
"2896",2,27497,746.54360537081,"$20,000-$35,400"
"2898",2,70694,1204.55208957014,"$66,200-$81,530"
"2899",2,40325,438.800781644302,"$35,400-$50,700"
"2902",2,75698,718.564233697449,"$66,200-$81,530"
"2904",2,64849,1107.42257370109,"50,800-$65,000"
"2905",2,39095,1239.65420809968,"$35,400-$50,700"
"2907",2,18257,249.629352582327,"$4,600-$20,000"
"2908",2,20308,1386.47595530652,"$20,000-$35,400"
"2909",2,20256,227.401510938916,"$20,000-$35,400"
"2910",2,50257,1416.93375941229,"$35,400-$50,700"
"2912",2,10776,1266.21890502325,"$4,600-$20,000"
"2913",2,57605,1241.19061319143,"50,800-$65,000"
"2914",2,56058,2960.3570655436,"50,800-$65,000"
"2915",2,39225,2153.17529416065,"$35,400-$50,700"
"2916",2,36390,566.60408679528,"$35,400-$50,700"
"2917",2,17500,1862.64335000973,"$4,600-$20,000"
"2918",2,33766,513.857684935913,"$20,000-$35,400"
"2920",1,80448,248.173809510474,"$66,200-$81,530"
"2921",1,64342,114.716010944841,"50,800-$65,000"
"2922",1,53210,397.841428835621,"50,800-$65,000"
"2923",1,45361,1004.19838223836,"$35,400-$50,700"
"2925",1,70462,1274.64649684738,"$66,200-$81,530"
"2926",1,16272,742.155626289673,"$4,600-$20,000"
"2927",1,11613,1786.5700769848,"$4,600-$20,000"
"2928",1,31539,156.364224496065,"$20,000-$35,400"
"2929",1,75520,2427.16291352077,"$66,200-$81,530"
"2930",1,56219,1559.60818198879,"50,800-$65,000"
"2931",1,62243,800.584076381084,"50,800-$65,000"
"2933",1,31632,966.631447208806,"$20,000-$35,400"
"2934",5,11414,1046.86246982096,"$4,600-$20,000"
"2935",5,25002,1365.59807217281,"$20,000-$35,400"
"2936",5,45040,866.198506267771,"$35,400-$50,700"
"2937",5,40591,389.902043616047,"$35,400-$50,700"
"2938",5,15093,441.204827079545,"$4,600-$20,000"
"2939",5,26937,1289.91292767295,"$20,000-$35,400"
"2940",5,31927,591.876403073917,"$20,000-$35,400"
"2941",5,37208,480.986475174584,"$35,400-$50,700"
"2943",5,30219,1149.24759624087,"$20,000-$35,400"
"2945",5,14542,604.569860921172,"$4,600-$20,000"
"2946",5,30400,1274.68006506047,"$20,000-$35,400"
"2947",5,32739,24.5715085794918,"$20,000-$35,400"
"2948",5,33004,103.988522796698,"$20,000-$35,400"
"2949",5,13457,1094.17949315318,"$4,600-$20,000"
"2950",5,43333,1100.10435362174,"$35,400-$50,700"
"2951",5,37833,1664.6228525753,"$35,400-$50,700"
"2952",5,34315,797.480695287266,"$20,000-$35,400"
"2953",5,32853,1531.5919529944,"$20,000-$35,400"
"2954",5,21188,3.2301599925638,"$20,000-$35,400"
"2955",5,53727,1069.27854119385,"50,800-$65,000"
"2956",5,10174,1021.65678958947,"$4,600-$20,000"
"2957",5,22562,19.1498953749155,"$20,000-$35,400"
"2958",5,66814,641.402877890853,"$66,200-$81,530"
"2959",5,14698,1345.63258888623,"$4,600-$20,000"
"2960",5,12364,415.686377143963,"$4,600-$20,000"
"2963",5,25497,1330.85506054058,"$20,000-$35,400"
"2964",5,42297,552.253175144593,"$35,400-$50,700"
"2966",5,12138,810.419667718479,"$4,600-$20,000"
"2967",5,22686,397.750439672707,"$20,000-$35,400"
"2968",5,43042,59.6383153509558,"$35,400-$50,700"
"2969",5,39201,1086.4116745665,"$35,400-$50,700"
"2970",5,14629,1227.95571998061,"$4,600-$20,000"
"2971",5,20416,279.711708264973,"$20,000-$35,400"
"2972",5,54590,217.620615491535,"50,800-$65,000"
"2973",5,20205,744.525570009012,"$20,000-$35,400"
"2974",5,23189,1825.6601666693,"$20,000-$35,400"
"2975",5,28856,976.138839428698,"$20,000-$35,400"
"2976",5,18017,332.607319074938,"$4,600-$20,000"
"2977",5,20215,852.326944519069,"$20,000-$35,400"
"2978",5,17547,2195.83673075694,"$4,600-$20,000"
"2979",5,19694,553.833817965014,"$4,600-$20,000"
"2980",5,24910,710.678707864379,"$20,000-$35,400"
"2981",5,29823,557.993229285922,"$20,000-$35,400"
"2982",5,23482,253.878192911865,"$20,000-$35,400"
"2984",5,30206,555.476460236615,"$20,000-$35,400"
"2985",5,14046,1422.5001648333,"$4,600-$20,000"
"2986",5,12230,962.025450455811,"$4,600-$20,000"
"2987",5,16318,1747.75776091024,"$4,600-$20,000"
"2988",5,11746,922.276292417924,"$4,600-$20,000"
"2989",5,24896,112.740607893965,"$20,000-$35,400"
"2990",5,12424,820.867477413585,"$4,600-$20,000"
"2991",5,27620,723.760299359593,"$20,000-$35,400"
"2992",5,63972,1525.06432978904,"50,800-$65,000"
"2993",5,14858,1428.55818999473,"$4,600-$20,000"
"2994",4,51506,274.084821819781,"50,800-$65,000"
"2996",4,20377,1152.630439756,"$20,000-$35,400"
"2997",4,22413,558.523376319834,"$20,000-$35,400"
"2998",4,39854,478.462061213937,"$35,400-$50,700"
"3000",4,17561,206.349286584755,"$4,600-$20,000"
"3002",4,16069,799.408421782818,"$4,600-$20,000"
"3003",4,42909,444.436096327638,"$35,400-$50,700"
"3004",4,22463,1136.65230608008,"$20,000-$35,400"
"3006",4,21971,28.7394442071606,"$20,000-$35,400"
"3007",4,11299,305.884472446096,"$4,600-$20,000"
"3008",4,35400,1304.90054897648,"$35,400-$50,700"
"3010",4,24661,1116.78239704898,"$20,000-$35,400"
"3011",4,22303,976.698479174861,"$20,000-$35,400"
"3012",4,19231,421.710589768055,"$4,600-$20,000"
"3013",4,31216,310.634718907137,"$20,000-$35,400"
"3015",4,9615,1708.45920846344,"$4,600-$20,000"
"3016",4,20609,170.341740821901,"$20,000-$35,400"
"3018",4,23245,1054.33956074871,"$20,000-$35,400"
"3019",4,20417,726.058815137754,"$20,000-$35,400"
"3020",5,28028,1513.26522516835,"$20,000-$35,400"
"3023",5,23439,1578.10844435821,"$20,000-$35,400"
"3024",5,18786,1467.21113451944,"$4,600-$20,000"
"3025",5,56450,412.917060281668,"50,800-$65,000"
"3026",5,31078,836.681736775384,"$20,000-$35,400"
"3027",5,27855,1147.02337558304,"$20,000-$35,400"
"3028",5,41410,364.701334304462,"$35,400-$50,700"
"3029",5,13157,113.699229407631,"$4,600-$20,000"
"3030",5,45693,1734.01729944895,"$35,400-$50,700"
"3033",5,14375,783.991130963213,"$4,600-$20,000"
"3034",5,12711,1475.32823146599,"$4,600-$20,000"
"3037",5,40257,1475.92114341732,"$35,400-$50,700"
"3038",5,50331,708.928666209908,"$35,400-$50,700"
"3040",5,32442,166.024740257091,"$20,000-$35,400"
"3041",5,12193,470.345574841249,"$4,600-$20,000"
"3042",5,23178,2058.70826488302,"$20,000-$35,400"
"3043",5,27540,432.810346919368,"$20,000-$35,400"
"3046",5,35266,638.901608869715,"$20,000-$35,400"
"3047",5,32446,1168.77427302312,"$20,000-$35,400"
"3048",5,34918,166.628861009942,"$20,000-$35,400"
"3053",5,14559,76.1732681678287,"$4,600-$20,000"
"3054",5,19383,130.067798566162,"$4,600-$20,000"
"3055",5,29203,491.063373373023,"$20,000-$35,400"
"3057",5,44506,2809.44404237514,"$35,400-$50,700"
"3058",5,28674,769.508815741618,"$20,000-$35,400"
"3059",5,23637,699.903720483422,"$20,000-$35,400"
"3060",5,17212,109.656000112891,"$4,600-$20,000"
"3061",5,31703,275.524124530218,"$20,000-$35,400"
"3062",5,37491,176.033142086946,"$35,400-$50,700"
"3064",5,41099,931.042606625939,"$35,400-$50,700"
"3065",5,50811,389.047377440784,"50,800-$65,000"
"3070",5,23803,1480.15800313744,"$20,000-$35,400"
"3072",5,21437,248.168115425343,"$20,000-$35,400"
"3075",5,15702,1273.73553061188,"$4,600-$20,000"
"3078",5,12706,2004.05653749175,"$4,600-$20,000"
"3082",5,65940,690.839642093756,"50,800-$65,000"
"3084",5,11290,984.46529298827,"$4,600-$20,000"
"3086",5,12958,360.990047544016,"$4,600-$20,000"
"3088",5,64630,123.281372889248,"50,800-$65,000"
"3094",5,11979,105.29682853177,"$4,600-$20,000"
"3095",5,37017,1224.89125317447,"$35,400-$50,700"
"3097",5,35219,450.050591893205,"$20,000-$35,400"
"3098",5,23093,158.733980709649,"$20,000-$35,400"
"3099",5,32498,1115.98822750997,"$20,000-$35,400"
"3100",5,21040,37.071098197904,"$20,000-$35,400"
"3102",5,22534,254.652152167219,"$20,000-$35,400"
"3103",5,23757,1611.30570862634,"$20,000-$35,400"
"3104",5,35689,270.587891664871,"$35,400-$50,700"
"3105",5,12805,2290.56557354252,"$4,600-$20,000"
"3106",5,40726,1243.72398651759,"$35,400-$50,700"
"3107",5,54562,112.271472550726,"50,800-$65,000"
"3108",5,76044,1686.84730077014,"$66,200-$81,530"
"3109",5,13332,841.358233100254,"$4,600-$20,000"
"3110",5,11494,473.231615728113,"$4,600-$20,000"
"3111",5,20381,46.3288787304608,"$20,000-$35,400"
"3112",6,53368,599.917979984927,"50,800-$65,000"
"3113",6,15324,558.094155414619,"$4,600-$20,000"
"3114",6,10896,897.305844408819,"$4,600-$20,000"
"3116",6,12489,235.001026468664,"$4,600-$20,000"
"3117",6,20712,353.425507377544,"$20,000-$35,400"
"3118",6,27387,1638.15398251505,"$20,000-$35,400"
"3120",6,36447,1975.11965774356,"$35,400-$50,700"
"3121",6,56336,1108.18153794247,"50,800-$65,000"
"3122",6,12064,812.87620382308,"$4,600-$20,000"
"3128",6,67495,419.371920630733,"$66,200-$81,530"
"3129",6,10740,331.687826405186,"$4,600-$20,000"
"3130",6,19764,7.71951011426285,"$4,600-$20,000"
"3131",6,27267,640.834298992362,"$20,000-$35,400"
"3132",6,19963,661.16982455577,"$4,600-$20,000"
"3133",6,9262,2165.05211277231,"$4,600-$20,000"
"3134",6,13232,187.948938621163,"$4,600-$20,000"
"3136",6,15135,1428.30087923766,"$4,600-$20,000"
"3137",6,16421,360.309777293509,"$4,600-$20,000"
"3138",6,46372,807.83012140924,"$35,400-$50,700"
"3140",6,10068,994.450029899324,"$4,600-$20,000"
"3141",6,23035,1856.46933668167,"$20,000-$35,400"
"3143",6,44558,522.426849418263,"$35,400-$50,700"
"3144",6,32230,212.882010778264,"$20,000-$35,400"
"3145",6,22086,2059.77253069073,"$20,000-$35,400"
"3147",6,59600,2105.73919394406,"50,800-$65,000"
"3148",6,11516,298.542953051849,"$4,600-$20,000"
"3149",6,40227,674.577162202471,"$35,400-$50,700"
"3150",6,22050,360.340665653482,"$20,000-$35,400"
"3151",6,23353,223.630967812237,"$20,000-$35,400"
"3152",6,9834,1881.73750779819,"$4,600-$20,000"
"3153",6,12037,629.795509980061,"$4,600-$20,000"
"3158",6,39419,1201.05628469266,"$35,400-$50,700"
"3160",6,11056,320.732063005904,"$4,600-$20,000"
"3161",6,11988,142.891051045348,"$4,600-$20,000"
"3162",6,9575,1023.23435837757,"$4,600-$20,000"
"3164",6,44456,270.279756904304,"$35,400-$50,700"
"3165",6,13692,561.437778461203,"$4,600-$20,000"
"3166",6,12784,60.1224560648057,"$4,600-$20,000"
"3167",6,43927,254.101469821448,"$35,400-$50,700"
"3168",6,27188,748.224391592334,"$20,000-$35,400"
"3169",6,12028,508.702068336201,"$4,600-$20,000"
"3170",6,21607,1876.00232135802,"$20,000-$35,400"
"3171",6,21013,193.420963257428,"$20,000-$35,400"
"3172",6,24014,856.968082369905,"$20,000-$35,400"
"3173",6,13502,60.3717785359508,"$4,600-$20,000"
"3174",6,41266,1203.71347796054,"$35,400-$50,700"
"3175",6,17640,1064.3422523738,"$4,600-$20,000"
"3176",6,43915,438.757135308377,"$35,400-$50,700"
"3177",6,16073,583.384768415467,"$4,600-$20,000"
"3178",6,25083,255.249644530153,"$20,000-$35,400"
"3179",6,27388,452.134827425453,"$20,000-$35,400"
"3180",6,13581,995.441040811283,"$4,600-$20,000"
"3181",6,21356,1673.50174959924,"$20,000-$35,400"
"3182",6,7852,520.106787401055,"$4,600-$20,000"
"3183",6,12583,446.110606797792,"$4,600-$20,000"
"3185",6,11346,1490.77030436403,"$4,600-$20,000"
"3186",6,14898,651.898268412019,"$4,600-$20,000"
"3187",6,10961,144.699016565419,"$4,600-$20,000"
"3188",6,45711,236.743921154056,"$35,400-$50,700"
"3190",6,38035,227.964787808244,"$35,400-$50,700"
"3191",6,8428,1140.75440838216,"$4,600-$20,000"
"3192",6,44214,779.192408846336,"$35,400-$50,700"
"3193",6,13373,624.816198201719,"$4,600-$20,000"
"3194",6,43389,2595.11863047198,"$35,400-$50,700"
"3196",6,11503,282.324937292973,"$4,600-$20,000"
"3197",6,20142,303.935851081989,"$20,000-$35,400"
"3199",6,23763,166.380377329253,"$20,000-$35,400"
"3202",6,16864,319.921293625944,"$4,600-$20,000"
"3203",6,14166,173.60908320839,"$4,600-$20,000"
"3204",6,22558,1453.18664053512,"$20,000-$35,400"
"3205",6,14353,826.389155571793,"$4,600-$20,000"
"3208",6,10866,786.436931758892,"$4,600-$20,000"
"3211",6,39593,492.724303244661,"$35,400-$50,700"
"3212",6,14970,962.54970711057,"$4,600-$20,000"
"3213",6,10218,36.6628980498347,"$4,600-$20,000"
"3214",6,14068,723.774759659911,"$4,600-$20,000"
"3215",6,13339,225.914226943462,"$4,600-$20,000"
"3216",6,14492,67.4132712227286,"$4,600-$20,000"
"3217",6,25513,734.603986249245,"$20,000-$35,400"
"3218",6,11763,1431.56180422746,"$4,600-$20,000"
"3219",6,27415,740.5670015785,"$20,000-$35,400"
"3220",6,69557,1305.12234356825,"$66,200-$81,530"
"3221",6,59776,1754.92060705064,"50,800-$65,000"
"3222",6,11616,1826.18321811109,"$4,600-$20,000"
"3223",6,42402,834.518914739347,"$35,400-$50,700"
"3224",6,23209,1061.13160117103,"$20,000-$35,400"
"3225",6,11405,71.5513157313875,"$4,600-$20,000"
"3226",6,14550,536.605796613548,"$4,600-$20,000"
"3227",6,43090,944.869444921912,"$35,400-$50,700"
"3229",6,42657,1312.89215712604,"$35,400-$50,700"
"3230",6,12190,418.381400853094,"$4,600-$20,000"
"3235",6,76600,1329.20761758456,"$66,200-$81,530"
"3237",6,13511,567.512523499189,"$4,600-$20,000"
"3238",6,34300,793.925734746637,"$20,000-$35,400"
"3239",6,58972,762.37036562552,"50,800-$65,000"
"3240",6,24550,827.671648637729,"$20,000-$35,400"
"3241",6,25449,751.720763077611,"$20,000-$35,400"
"3242",6,33292,451.189809703913,"$20,000-$35,400"
"3243",6,16448,416.816483070562,"$4,600-$20,000"
"3244",6,23310,193.924110438577,"$20,000-$35,400"
"3245",6,21849,771.135639202882,"$20,000-$35,400"
"3246",6,11591,66.1194411794784,"$4,600-$20,000"
"3247",6,10402,1087.10447742917,"$4,600-$20,000"
"3251",6,12368,932.153362049775,"$4,600-$20,000"
"3252",6,22574,346.427685459329,"$20,000-$35,400"
"3253",6,31242,140.015669753349,"$20,000-$35,400"
"3254",6,24266,2059.84868765777,"$20,000-$35,400"
"3255",6,28571,374.178729326993,"$20,000-$35,400"
"3256",6,28002,94.9448857279808,"$20,000-$35,400"
"3257",6,18962,1271.86902496493,"$4,600-$20,000"
"3258",6,21156,377.01295039567,"$20,000-$35,400"
"3260",6,71229,1134.63780204859,"$66,200-$81,530"
"3261",6,19400,392.990370580625,"$4,600-$20,000"
"3263",6,43811,2150.88899146106,"$35,400-$50,700"
"3264",6,20947,553.803813305982,"$20,000-$35,400"
"3265",6,19461,146.189913621799,"$4,600-$20,000"
"3266",6,23898,777.632136411121,"$20,000-$35,400"
"3267",6,24618,1574.6909346639,"$20,000-$35,400"
"3268",6,47527,71.5875790114621,"$35,400-$50,700"
"3269",6,19976,722.837612779592,"$4,600-$20,000"
"3270",6,62596,106.659042708281,"50,800-$65,000"
"3273",6,15784,568.445763715071,"$4,600-$20,000"
"3276",6,12931,813.416862517463,"$4,600-$20,000"
"3278",6,11079,5.9203759330661,"$4,600-$20,000"
"3280",6,34873,349.35017204341,"$20,000-$35,400"
"3281",6,15195,1526.55985910238,"$4,600-$20,000"
"3282",6,20586,1658.0820840616,"$20,000-$35,400"
"3283",6,12525,1312.80235159386,"$4,600-$20,000"
"3284",6,9865,666.025328875349,"$4,600-$20,000"
"3285",6,16955,245.24290462587,"$4,600-$20,000"
"3287",7,19220,2190.74138950123,"$4,600-$20,000"
"3288",8,20221,2226.86544613386,"$20,000-$35,400"
"3289",7,25786,247.154483066688,"$20,000-$35,400"
"3293",7,18413,447.908209419759,"$4,600-$20,000"
"3297",7,29999,1332.27139367636,"$20,000-$35,400"
"3298",7,11607,407.810832788476,"$4,600-$20,000"
"3300",7,11691,1049.55113614947,"$4,600-$20,000"
"3301",7,19958,538.157712833748,"$4,600-$20,000"
"3303",7,20239,1730.99008437529,"$20,000-$35,400"
"3304",7,14455,1022.35744774929,"$4,600-$20,000"
"3305",7,11623,111.258124486912,"$4,600-$20,000"
"3306",7,20616,302.529936679083,"$20,000-$35,400"
"3307",7,15319,1608.00490462406,"$4,600-$20,000"
"3308",7,53106,752.427916067395,"50,800-$65,000"
"3309",1,78764,1147.0826328484,"$66,200-$81,530"
"3310",1,25496,376.785239959159,"$20,000-$35,400"
"3311",1,60350,326.780728626967,"50,800-$65,000"
"3312",1,16629,388.793603873198,"$4,600-$20,000"
"3313",1,35596,149.886414745274,"$35,400-$50,700"
"3314",1,25214,1613.69805091697,"$20,000-$35,400"
"3315",1,76946,199.982173666675,"$66,200-$81,530"
"3316",1,60418,896.76647289315,"50,800-$65,000"
"3318",1,63368,812.53927472674,"50,800-$65,000"
"3320",1,52300,5.39330919710901,"50,800-$65,000"
"3322",1,27624,153.351871599101,"$20,000-$35,400"
"3323",1,33877,622.552270125311,"$20,000-$35,400"
"3325",5,24191,77.3744804651322,"$20,000-$35,400"
"3326",5,49727,182.289847565086,"$35,400-$50,700"
"3327",5,15211,832.164326508704,"$4,600-$20,000"
"3328",5,38279,303.146130652452,"$35,400-$50,700"
"3329",5,52587,204.054088367611,"50,800-$65,000"
"3330",5,40034,1091.77926746632,"$35,400-$50,700"
"3331",5,30130,988.19271683311,"$20,000-$35,400"
"3333",5,10864,1691.35535789675,"$4,600-$20,000"
"3334",5,31340,422.305409625156,"$20,000-$35,400"
"3336",5,23075,50.5909029914766,"$20,000-$35,400"
"3337",5,12077,769.253645099282,"$4,600-$20,000"
"3338",5,12336,260.895085881211,"$4,600-$20,000"
"3340",5,30323,608.663682276491,"$20,000-$35,400"
"3341",5,51815,439.800630506138,"50,800-$65,000"
"3342",5,52686,767.631166886292,"50,800-$65,000"
"3343",5,10612,786.171308265851,"$4,600-$20,000"
"3344",5,52197,1176.09038416268,"50,800-$65,000"
"3345",5,25643,1544.4324721528,"$20,000-$35,400"
"3346",5,11239,1094.70371649248,"$4,600-$20,000"
"3347",5,65088,888.330473706967,"50,800-$65,000"
"3348",5,46189,552.757468229347,"$35,400-$50,700"
"3349",5,56542,349.441297461277,"50,800-$65,000"
"3350",5,11250,1502.45478124312,"$4,600-$20,000"
"3351",5,28545,994.6506152787,"$20,000-$35,400"
"3352",5,11822,2956.27886914615,"$4,600-$20,000"
